age,attendance_rate,previous_scores,study_hours_week_log,sleep_hours_sqrt,gender_Female,gender_M,gender_Male,parental_education_Doctorate,parental_education_High_School,parental_education_Master,extracurricular_Yes,tutoring_Yes,internet_quality_Good,internet_quality_Poor,family_income_Low,family_income_Medium,health_status_Good,health_status_Poor,study_sleep_ratio,engagement
-1.1272458737350404,-0.2416769566364763,-0.4216119296520306,0.1617564223965174,-0.8024461961294405,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0.4308687397918117,-0.0112574776615694
1.486890155282565,-0.4581707226113445,-0.8339722034284647,0.6224496112022366,0.0472945691072065,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0.512405592101253,0.2074989934636803
-0.6915565355654395,0.2203145248218541,0.1563418398928928,0.9773719070276068,0.0472945691072065,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0.8339377739280991,0.946482049046012
-0.2558671973958386,-0.1950634663548059,-0.5893700462802383,-1.58373606804585,-0.5244298101617865,0,0,0,0,1,0,1,0,1,0,1,0,1,0,-1.3522183087275197,-1.3559774374510107
-0.6915565355654395,-2.091714593148984,0.2526674681503801,0.7657299544483636,-0.8968213206141132,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.0697112069886276,-0.7763505939237713
-1.1272458737350404,0.0214084729930639,1.731103515338329,0.6037403458702552,0.1206914494078396,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0.4662161988327256,0.5036524115391354
-1.1272458737350404,-1.0247835933685343,0.5687021136693262,1.170407657376164,0.0472945691072065,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1.0088132514909176,0.2104375939008477
-1.1272458737350404,-0.1308404353000607,-0.175927462073945,0.1617564223965174,0.7080446964498178,0,1,0,0,0,1,1,0,1,0,0,0,0,1,-0.1325037941430809,0.0539808458544059
1.486890155282565,-2.631395225076764,-0.8556184120256524,0.6710108613103429,-0.1809356232402536,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0.651127787947979,-1.1810096722346948
-1.1272458737350404,-1.6504402184825064,1.173713643960734,0.3632430938528999,-1.2031635339949007,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.8150907524628671,-0.7207054527566862
0.1798221407737623,0.0214084729930639,1.012449389911683,0.5213620449149841,0.2452682740878959,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0.344137774655475,0.4365437249446502
1.486890155282565,-1.555141527239981,-0.2300429835669153,0.3417289217283803,0.0472945691072065,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2580943334620504,-0.6751390631078215
-0.6915565355654395,0.6574454781299597,-0.3285332326841217,0.6449186123043575,0.5658900398274697,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0.3324173911964871,0.9520652188998808
-0.6915565355654395,1.273779405187598,0.9388522806812442,-0.0018073354609606,-1.464456769995326,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.5622258685997862,0.7205002552087745
-1.1272458737350404,-0.3525134779728919,1.2483930636210343,0.0994497462936289,-0.6162733838827306,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0.2925727813410221,-0.1241832146355291
1.486890155282565,-0.2106012964486965,0.687756260953861,0.8664014502178645,-1.2209591938937896,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1.3384173078509651,0.5595224056900797
-1.5629352119046414,0.3373661781958253,0.7537771971752848,0.1617564223965174,-1.0356926542281657,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.533024279646492,0.3295670349125457
0.1798221407737623,1.2416678896602251,1.2786977556570964,0.9306190148327688,-0.7089380381414623,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.1387188142256306,1.6118197803302567
0.1798221407737623,0.8563297033317523,-0.3112162658063708,0.4189357487829944,-1.4098108829717733,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9754416024336184,0.8728331116133559
-1.5629352119046414,-0.832114500204298,0.2840544706163028,-1.141595976732596,0.0472945691072065,0,1,0,0,1,0,0,0,1,0,1,0,1,0,-1.0856834358413048,-1.2739580343793888
-1.5629352119046414,-1.9466948456060096,0.9236999346632124,-3.52374626568525,1.2956208384515606,0,1,0,0,1,0,1,1,1,0,1,0,1,0,-3.315330674396386,-3.061351658054446
-0.6915565355654395,-1.1739467622698785,1.0254371150699964,-2.000024955045357,0.0472945691072065,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-1.8633537754812133,-1.9805409105293992
1.051200817112964,-1.0620743855938706,0.1660826337616271,0.1617564223965174,0.7006059968475516,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-0.1300845033833231,-0.4941430124714057
-1.1272458737350404,0.0214084729930639,-2.1121808210924238,0.1617564223965174,0.9654816890082992,0,1,0,0,0,1,1,1,1,0,0,1,0,0,-0.2143830893667202,0.1435944805518857
0.1798221407737623,-1.0113174739538295,0.3024537479239121,-0.1486563740137046,-0.3186359626031999,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.057663634305365,-0.6748983814648153
0.1798221407737623,0.2627845937451532,1.3685295213354285,0.9474512979807876,0.7451674168892977,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.5251035766864671,0.9507183220924892
-0.2558671973958386,1.4726636303893907,-0.6250862904655993,0.4715727468652892,0.0472945691072065,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.3757228084383174,1.3094413429436378
1.486890155282565,0.0214084729930639,1.559016156990683,0.1617564223965174,0.6484018826167119,0,0,0,0,0,0,0,1,1,0,1,0,1,0,-0.113019516426432,0.1435944805518857
-0.6915565355654395,-1.8368941796091869,0.2559143994399576,0.1617564223965174,0.5884516254878286,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.0932334077496753,-0.9502015731251404
-1.5629352119046414,-1.1635882088739518,-0.1867505663725392,-0.5634381392996419,0.8043205688116049,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-0.778526779115128,-1.0314237857534516
-0.2558671973958386,0.0214084729930639,-2.239893451815833,0.7657299544483636,-0.1487899125141528,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0.7248980334156907,0.6356156803559333
0.6155114789433632,2.112822230257661,-0.8253137199895889,0.7446778812801125,-0.8968213206141132,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1.048864747423075,2.0101242033692923
1.051200817112964,0.1498763617295526,0.3078653000732096,-0.3681370576955406,-1.8561356977019647,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0.3540567114288986,-0.2214326076144284
-0.2558671973958386,0.3011112413100825,0.0006004120406911,0.7853289832218521,-1.2298692015479318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.260215313276462,0.8391986320561785
1.486890155282565,0.6926645596761107,-1.1857230931327718,0.1617564223965174,5.183273524893084,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1.1858545280475166,0.5386954925385224
0.1798221407737623,0.6698757422050722,-0.89674620836031,-0.6773221430179833,0.0472945691072065,0,0,0,0,0,0,1,0,1,0,0,1,1,0,-0.665087208229777,-0.229967061591289
0.1798221407737623,0.4357724354571292,-0.6294155321850369,-0.1147904021952004,0.299338054849048,0,1,0,0,0,0,0,1,1,0,1,0,1,0,-0.2398389300318237,0.1471022535904151
-0.2558671973958386,0.4606329636073534,-1.3372465533130886,0.3980579005896474,-0.8538145190095646,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.685970747806612,0.6082995732275002
-0.6915565355654395,-0.4260592070839715,1.5059829459275726,0.2628015252374346,0.5432842878040928,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0094288721938803,-0.0434275848745271
1.051200817112964,-0.9149829273717112,-0.3739902707382169,-0.2927952000105422,1.7338672378753353,0,1,0,0,0,1,1,0,1,0,0,1,1,0,-0.7965737191711612,-0.7217718194179966
1.486890155282565,0.4585612529281678,-0.8480422390166366,0.4902213835891436,0.2297718708169301,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.3222892202256505,0.6874049759337371
1.051200817112964,1.123580380946661,0.841444341993897,0.1617564223965174,0.0472945691072065,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0950531521678887,0.7923323391053048
0.6155114789433632,1.4726636303893907,-0.5049498327512044,0.464350262455218,0.0472945691072065,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0.3691797955087406,1.3021763734121714
1.051200817112964,-0.4063779556317111,-0.0763549025268801,0.1988330163981877,1.3168438298895129,0,1,0,0,0,1,1,0,1,0,1,0,0,0,-0.2904925720047666,-0.0800864146517579
-1.5629352119046414,1.4954524478604294,1.277615445227238,-0.5989255075842747,1.0235493566594795,0,1,0,0,0,0,1,1,0,1,0,1,1,0,-0.8657269327384151,0.2437751797544077
0.1798221407737623,-0.0376134547367206,0.0006004120406911,0.1617564223965174,0.0736132359520503,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0854718616824187,0.1088542020827966
-1.5629352119046414,1.1701938712283313,0.9799800770159012,-1.2986386998644814,-0.3104867565363026,0,0,0,0,0,0,0,0,1,0,1,0,1,0,-1.137150272025748,-0.5910074184150551
0.1798221407737623,-0.7129911361511405,0.0006004120406911,0.902223255160222,0.0472945691072065,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.7658589006635266,0.242881243536362
1.051200817112964,-1.4194444777533408,-1.6392111632438628,-0.5509259167228503,1.0813375120161703,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.8406610723762679,-1.1497527796932332
-0.2558671973958386,0.0214084729930639,1.4442912514255857,-1.2472222259671502,0.0184340062683669,0,1,0,0,0,1,1,0,0,0,0,1,1,0,-1.1741443863587604,-1.0042163559777315
1.486890155282565,0.3239000587811211,-0.2073144645398676,0.1617564223965174,1.4154040787060012,0,1,0,0,1,0,1,0,0,1,0,1,1,0,-0.3493575291328601,0.3216408834573331
-0.2558671973958386,-0.7129911361511405,-2.521294163579279,-1.3941337217218286,0.1050209236103152,0,0,0,0,1,0,1,1,1,0,0,0,0,0,-1.3281194046147364,-1.405589333805852
1.486890155282565,0.1074062928062528,1.4951598416289775,0.6890607018387709,0.5959623839355618,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.359451547147936,0.6297517831763468
1.486890155282565,-0.8414371982606317,-1.1575830219564267,-0.523690901743622,0.3531499174228933,0,1,0,0,0,1,1,0,1,0,0,1,1,0,-0.6178560099434742,-0.8447315601302373
1.486890155282565,-0.2458203779948469,-1.7203844454833184,0.932872113407341,0.1909368306255424,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0.7329442542144602,0.5873311134201091
0.6155114789433632,-1.1304408380069864,0.4896934522895898,-0.4968477711042412,-1.5839461813106153,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.0934315017797185,-0.9709413191180658
-0.2558671973958386,0.5631826422270272,0.0006004120406911,-1.58373606804585,-3.783930559267001,0,1,0,0,1,0,0,0,0,1,1,0,0,1,-0.1848828526718242,-1.084082658783733
1.051200817112964,0.3477247315917521,-0.1705159099246482,-3.393399808732047,-0.1087414186972451,0,1,0,0,0,0,1,1,1,0,1,0,1,0,-3.1138586099285104,-2.7133847437157628
0.1798221407737623,1.0956122867776592,1.197524473417641,0.8640665745776827,-0.2051078316569467,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.8403616445176117,1.4474162503191972
-0.6915565355654395,1.183659990643037,-1.932517289735762,-1.0383894179867514,0.3070411684810924,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-1.0599168040113467,-0.3338039565924727
0.1798221407737623,0.7351346285994098,-0.0406386583415191,0.1887940752604615,1.2530644144492715,0,1,0,0,1,0,0,0,0,0,0,1,0,1,-0.2797038264975269,0.5882622808311215
1.051200817112964,-2.485339622194198,1.4464558722853056,0.5001862739364509,0.1909368306255424,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0.3459770416953742,-1.1679717414774051
0.1798221407737623,-0.8279710788459275,2.5655648567599307,-0.0951526904144107,0.1519663338805099,0,1,0,0,0,1,1,1,0,1,0,1,0,0,-0.1733491991999264,-0.5368829496078108
1.486890155282565,-0.9346641788239718,-1.1023851900335973,0.9541419162446492,0.0472945691072065,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.8128931968245598,0.1265284107730589
-1.1272458737350404,1.1898751226805917,-0.8956638979304509,0.1837542737452033,0.0472945691072065,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.1149815061282884,0.8526608924387962
-1.1272458737350404,1.005492872233098,-1.1954638870015062,-0.024239253738396,0.0578758845140685,0,0,0,0,1,0,1,0,1,0,0,1,1,0,-0.0771415095284324,0.5471866520034224
0.1798221407737623,-0.847652330298188,1.3165786207021766,-0.7787812644643255,-0.8366628453751641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4802986935548824,-1.0264217835880374
-0.2558671973958386,-0.8932299652402651,-0.4659866572762658,0.905653655255783,-1.141132147027932,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1.335593261459835,0.1215867671192738
-1.1272458737350404,0.2223862355010391,0.0006004120406911,0.4600033119999481,0.3378012029183408,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.2550406519121007,0.512752683686398
1.486890155282565,-0.0925137877351322,0.1530949086033144,0.3601847892450543,0.0472945691072065,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.2748139236933251,0.235208771125434
1.486890155282565,0.0255737209784321,1.5568515361309645,0.2400900138685085,-0.2698337187003697,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.2872379841007479,0.2099028426733131
0.1798221407737623,-0.0241473353220156,1.2148414402953924,0.781669814883669,1.2814517727001618,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0.1951462389916356,0.618065338522827
-0.6915565355654395,0.4005533539109788,0.4409894829459163,-1.5794025808638923,0.8558371039296756,0,0,0,1,0,0,1,0,1,0,0,0,1,0,-1.650101179252185,-1.1386521430602303
-0.6915565355654395,-0.7720348905079226,2.2332955547930937,0.1617564223965174,1.2174873255865837,0,0,0,0,1,0,1,1,0,1,1,0,1,0,-0.2912040515177077,-0.3234259042053017
1.486890155282565,1.6031814031780676,0.0006004120406911,-1.425754231138381,-1.5839461813106153,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.893232061565464,-0.5495276334407655
1.486890155282565,1.6777629876287397,-1.419502145982403,-0.2755013065915178,0.2297718708169301,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.3601658338598573,0.6668762010486231
1.051200817112964,0.3487605869313453,2.16727461857167,0.1617564223965174,0.2607433177098386,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0186338738957164,0.3362737784515704
-1.5629352119046414,-0.6819154759633608,-0.7051772622751948,0.1617564223965174,-0.7089380381414623,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0.3912098639712306,-0.2703816598511911
1.051200817112964,1.932583401168536,-1.4400660441497315,0.1617564223965174,1.534040988741425,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-0.3833388943467555,1.2685111303761163
0.6155114789433632,-3.070597889064056,-0.1932444289516958,0.366296393049986,0.2839160263132983,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.1919368574687013,-1.593073358158411
1.486890155282565,-0.3048641323516291,-0.7809389923653536,-2.3379897399324614,0.1441558545757756,0,0,0,0,0,1,1,0,1,0,0,0,0,0,-2.184953623736115,-1.9773663425988823
1.486890155282565,-1.2360980826454389,-0.6976010892661789,0.1617564223965174,0.0472945691072065,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0.0950531521678887,-0.5965732774310682
-1.5629352119046414,-0.1194460265645414,1.5557692257011049,-0.88309469823841,-0.8195401197750374,0,1,0,0,0,0,1,0,1,0,0,1,1,0,-0.5886267680223183,-0.7710963985031567
1.051200817112964,-2.626215948378801,0.0006004120406911,0.0313427737778439,2.4777850942274755,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.7293192541874403,-1.4755354168943375
1.486890155282565,0.7599951567496349,1.3165786207021766,1.1514778594630064,-1.770802294446204,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1.9610606699355075,1.4809215679507013
0.1798221407737623,-1.3438270379630763,-0.7527989211890093,-0.6534553092740849,-1.3194211563584404,0,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.1784419720659547,-1.1774248758673125
1.051200817112964,0.478242504380429,-0.3804841333173728,0.2804543187352121,0.7080446964498178,0,0,0,0,1,0,0,1,0,0,1,0,1,0,-0.031019847344635,0.5163285047633975
0.1798221407737623,-0.0925137877351322,-0.7571281629084468,0.0368109713215082,-0.6498734630844738,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.2457421903190793,-0.0233699892861128
-0.2558671973958386,-1.8441451669863356,-0.3891426167562487,-0.0298896327968376,1.3873241454289615,0,1,0,0,1,0,0,0,0,0,0,1,1,0,-0.4961173422492462,-1.063478414666012
0.1798221407737623,-1.510599747637496,0.3240999565211005,1.258500001999144,-1.97117056743841,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.210199832606218,-0.0861075952843424
-1.1272458737350404,0.9619869479702056,0.0006004120406911,-0.434894823745868,0.0472945691072065,0,1,0,0,1,0,1,0,1,0,0,1,1,0,-0.4454667847826439,0.1372094687855421
-0.6915565355654395,0.2534618956888196,0.37929778844393,0.7471669615599443,-0.5493978698253776,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.8856747832844213,0.774981494131901
1.051200817112964,1.013779714949839,0.6758508462254077,0.2384571337704022,-0.4416300953099818,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3543877683344023,0.8002174932255404
-0.2558671973958386,0.0214084729930639,1.3544594857472552,0.6037403458702552,0.8264266047027763,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0.2035195877157161,0.5036524115391354
0.1798221407737623,0.0214084729930639,1.0308486672192931,0.4629024041031614,1.7952468597983986,0,0,0,0,0,1,0,0,0,1,1,0,1,0,-0.220276456536423,0.3889201436353333
-1.1272458737350404,-0.2458203779948469,-0.3133808866660899,0.1617564223965174,-0.8795966296276643,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4641394652034256,-0.013696293493942
0.1798221407737623,1.3058909207149711,-0.4768097615748601,-1.2801125754930347,-2.009843278000945,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-0.5870290379685464,-0.5190226582472846
-1.5629352119046414,-0.4933898041574949,1.0936226721511384,0.8119458021959871,-0.0052991487821585,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.7061651456219098,0.3261470444653206
-1.1272458737350404,1.799993917700674,-0.9270509003963736,-0.4208855059000624,0.1206914494078396,0,0,0,0,0,0,0,1,1,0,0,1,1,0,-0.4559120552799484,0.5792677737474018
0.6155114789433632,-1.1294049826673938,-0.5233491100588146,-1.6589885279808665,-0.0132216120272134,0,1,0,0,0,1,1,1,0,0,0,1,1,0,-1.5412479884335135,-1.740908778438273
0.6155114789433632,0.2824658451974144,0.1260371478568293,-0.99675275393807,-0.3594757701900685,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-0.8403441438906827,-0.6863698562619436
0.1798221407737623,0.1146572801834015,-1.4790292196246704,0.6264344444573783,1.6927823557334427,0,1,0,0,0,0,1,1,0,0,0,1,1,0,-0.061250485827424,0.5827361275449413
1.486890155282565,1.139118211040551,0.3468284755481481,-0.637712047972416,-0.3758557256164344,0,1,0,1,0,0,0,0,1,0,0,1,0,0,-0.4973985421501531,0.0324462025929255
1.051200817112964,1.2074846634536671,0.2007165675171281,-1.2220358111100542,-0.1487899125141528,0,0,0,0,0,0,0,1,0,1,0,1,0,1,-1.1082806957314857,-0.501857911365481
-0.6915565355654395,0.5020671771910593,-0.1477873908976006,-0.6246933950501952,-1.4827419238199335,0,0,0,1,0,0,1,1,0,0,0,1,1,0,-0.0837505239016618,-0.2639773107169407
1.486890155282565,-0.6591266584923221,-0.2051498436801493,0.985051399054264,0.0472945691072065,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.840894800453893,0.3398889687161104
0.1798221407737623,0.7786405528623022,0.5849367701172171,0.1617564223965174,1.4783525633052583,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.3674681670475407,0.5893009210602598
0.1798221407737623,-1.4287671758096752,1.209429888146096,0.6761858033054251,-0.076808518440777,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.6121606711472292,-0.3892106188877848
1.486890155282565,-0.2613582080887368,0.7938226830800833,1.275442690131594,0.7006059968475516,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8226946234854011,0.8429135703365773
-1.1272458737350404,0.0742589219392874,-1.950916567043372,0.1617564223965174,-0.6246631846591074,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.356077059198654,0.1747022295568649
0.1798221407737623,1.3576836876946046,-0.7863505445146503,-0.8594046606247324,0.5658900398274697,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.9694956859008396,-0.0815701327715026
-1.5629352119046414,0.286609266555785,0.465882622832683,1.3244541660754314,0.9727555723206665,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.7555312380487539,1.287505232334862
1.486890155282565,1.758559704116968,1.3728587630548652,0.4159674659086076,0.0472945691072065,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.3253487194690143,1.431364543800533
-1.5629352119046414,0.5310711266996542,0.5015988670180432,1.0945406544064191,1.4294202218182972,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.3979711725572618,1.266112801688401
1.051200817112964,0.3943382218734225,-0.2679238486119947,0.4322348851326157,-0.5911446266172538,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0.6022635827220754,0.5967356903207197
-0.2558671973958386,0.0214084729930639,-1.6597750614111917,0.5875531259356036,0.9363417621211404,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0.1518159382722096,0.4904656492870176
-0.6915565355654395,0.0214084729930639,-1.5169100846697496,-1.2508482045488472,-0.6667145453175306,0,1,0,0,1,0,1,0,0,1,0,1,1,0,-0.9942466738853803,-1.0071702243801588
1.486890155282565,0.7858915402394516,0.5232450756152317,1.2950166260081062,0.5884516254878286,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0.8856413246234313,1.6309343830436978
